EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio_x,InscripcionID,CarreraID,NotaFinal,SemestreActual,anio_y
319,Estudiante_319,2022-07-26,f,Cochabamba,2022,319,1,69.0,10,2024
320,Estudiante_320,2020-03-21,f,Cochabamba,2020,320,4,68.0,5,2024
321,Estudiante_321,2023-05-21,m,La Paz,2023,321,1,67.0,4,2024
322,Estudiante_322,2021-07-25,f,Cochabamba,2021,322,1,35.0,4,2024
323,Estudiante_323,2022-07-30,f,Santa Cruz de la Sierra,2022,323,1,75.0,2,2024
324,Estudiante_324,2020-10-05,m,Santa Cruz de la Sierra,2020,324,1,40.0,3,2024
325,Estudiante_325,2020-11-16,f,La Paz,2020,325,2,78.0,6,2024
326,Estudiante_326,2022-03-17,m,Cochabamba,2022,326,2,46.0,8,2024
327,Estudiante_327,2023-12-27,f,Sucre,2023,327,1,74.0,10,2024
328,Estudiante_328,2020-02-26,m,Santa Cruz de la Sierra,2020,328,1,77.0,5,2024
329,Estudiante_329,2021-01-22,f,Cochabamba,2021,329,1,81.0,3,2024
330,Estudiante_330,2021-04-14,m,Santa Cruz de la Sierra,2021,330,1,54.0,7,2024
331,Estudiante_331,2022-08-08,m,Sucre,2022,331,1,66.0,6,2024
332,Estudiante_332,2023-10-15,m,Tarija,2023,332,2,72.0,3,2024
333,Estudiante_333,2023-10-17,m,Santa Cruz de la Sierra,2023,333,2,78.0,8,2024
334,Estudiante_334,2022-06-11,m,Cochabamba,2022,334,2,79.0,3,2024
335,Estudiante_335,2023-07-09,m,Santa Cruz de la Sierra,2023,335,3,97.0,8,2024
336,Estudiante_336,2022-02-21,m,La Paz,2022,336,5,68.0,1,2024
337,Estudiante_337,2020-02-02,f,Santa Cruz de la Sierra,2020,337,1,71.0,8,2024
338,Estudiante_338,2021-07-05,m,Santa Cruz de la Sierra,2021,338,1,73.0,4,2024
339,Estudiante_339,2022-02-21,m,Tarija,2022,339,1,64.0,2,2024
340,Estudiante_340,2023-05-28,m,Santa Cruz de la Sierra,2023,340,5,99.0,2,2024
342,Estudiante_342,2020-12-01,f,Cochabamba,2020,342,1,90.0,5,2024
343,Estudiante_343,2023-04-16,m,Tarija,2023,343,4,59.0,8,2024
344,Estudiante_344,2022-06-14,f,Cochabamba,2022,344,2,81.0,10,2024
345,Estudiante_345,2020-06-06,m,La Paz,2020,345,4,94.0,4,2024
346,Estudiante_346,2020-07-04,f,La Paz,2020,346,1,94.0,3,2024
347,Estudiante_347,2020-10-23,m,La Paz,2020,347,5,56.0,6,2024
348,Estudiante_348,2023-10-17,m,La Paz,2023,348,4,86.0,8,2024
349,Estudiante_349,2021-04-16,f,Santa Cruz de la Sierra,2021,349,1,62.0,4,2024
350,Estudiante_350,2020-02-20,f,La Paz,2020,350,4,94.0,7,2024
351,Estudiante_351,2023-09-29,f,Santa Cruz de la Sierra,2023,351,1,77.0,6,2024
352,Estudiante_352,2022-02-11,f,Santa Cruz de la Sierra,2022,352,4,88.0,9,2024
353,Estudiante_353,2023-10-30,m,La Paz,2023,353,4,81.0,4,2024
354,Estudiante_354,2020-08-14,m,Santa Cruz de la Sierra,2020,354,2,72.0,8,2024
355,Estudiante_355,2022-12-22,m,Cochabamba,2022,355,3,82.0,1,2024
356,Estudiante_356,2020-12-13,m,La Paz,2020,356,4,66.0,3,2024
357,Estudiante_357,2023-05-23,f,La Paz,2023,357,4,65.0,5,2024
358,Estudiante_358,2022-04-25,m,La Paz,2022,358,1,83.0,10,2024
359,Estudiante_359,2021-03-17,f,Santa Cruz de la Sierra,2021,359,2,66.0,6,2024
360,Estudiante_360,2023-07-26,f,Santa Cruz de la Sierra,2023,360,4,66.0,1,2024
361,Estudiante_361,2023-04-12,f,Santa Cruz de la Sierra,2023,361,2,92.0,10,2024
362,Estudiante_362,2020-02-12,f,La Paz,2020,362,2,66.0,2,2024
363,Estudiante_363,2021-03-12,m,La Paz,2021,363,3,55.0,6,2024
364,Estudiante_364,2020-01-02,f,La Paz,2020,364,4,90.0,4,2024
365,Estudiante_365,2023-12-22,m,La Paz,2023,365,4,66.0,3,2024
366,Estudiante_366,2022-08-15,f,La Paz,2022,366,5,74.0,2,2024
367,Estudiante_367,2020-01-24,f,Santa Cruz de la Sierra,2020,367,5,71.0,2,2024
368,Estudiante_368,2021-10-04,m,La Paz,2021,368,5,97.0,7,2024
369,Estudiante_369,2023-06-03,m,Cochabamba,2023,369,1,85.0,4,2024
370,Estudiante_370,2023-09-07,m,Santa Cruz de la Sierra,2023,370,5,64.0,10,2024
371,Estudiante_371,2020-12-24,m,La Paz,2020,371,4,74.0,2,2024
372,Estudiante_372,2021-10-18,f,Santa Cruz de la Sierra,2021,372,1,66.0,2,2024
373,Estudiante_373,2021-02-22,f,La Paz,2021,373,1,84.0,3,2024
374,Estudiante_374,2020-07-24,f,La Paz,2020,374,4,66.0,10,2024
375,Estudiante_375,2021-10-29,f,Cochabamba,2021,375,1,58.0,8,2024
376,Estudiante_376,2021-02-01,f,La Paz,2021,376,4,54.0,5,2024
377,Estudiante_377,2020-07-24,m,Santa Cruz de la Sierra,2020,377,1,65.0,3,2024
378,Estudiante_378,2023-01-01,m,Tarija,2023,378,2,59.0,1,2024
379,Estudiante_379,2021-01-14,f,Santa Cruz de la Sierra,2021,379,4,66.0,6,2024
380,Estudiante_380,2020-10-20,f,La Paz,2020,380,5,57.0,8,2024
381,Estudiante_381,2021-05-08,f,Tarija,2021,381,1,91.0,1,2024
382,Estudiante_382,2020-05-02,m,Cochabamba,2020,382,1,44.0,4,2024
383,Estudiante_383,2020-11-28,m,La Paz,2020,383,3,72.0,6,2024
384,Estudiante_384,2023-12-11,m,Santa Cruz de la Sierra,2023,384,2,70.0,8,2024
385,Estudiante_385,2023-06-07,f,La Paz,2023,385,5,97.0,3,2024
386,Estudiante_386,2021-03-06,f,Cochabamba,2021,386,1,46.0,9,2024
387,Estudiante_387,2021-02-17,m,La Paz,2021,387,1,69.0,9,2024
388,Estudiante_388,2020-07-22,f,Santa Cruz de la Sierra,2020,388,5,56.0,5,2024
389,Estudiante_389,2022-12-24,m,Santa Cruz de la Sierra,2022,389,2,66.0,1,2024
390,Estudiante_390,2020-06-21,m,Cochabamba,2020,390,4,67.0,4,2024
391,Estudiante_391,2022-03-30,f,Santa Cruz de la Sierra,2022,391,4,53.0,5,2024
392,Estudiante_392,2021-07-12,m,La Paz,2021,392,1,61.0,9,2024
393,Estudiante_393,2023-10-04,f,Sucre,2023,393,2,94.0,1,2024
394,Estudiante_394,2022-12-12,m,Santa Cruz de la Sierra,2022,394,5,28.0,10,2024
395,Estudiante_395,2021-11-16,f,Cochabamba,2021,395,2,66.0,6,2024
396,Estudiante_396,2022-02-12,f,La Paz,2022,396,2,66.0,3,2024
397,Estudiante_397,2023-02-12,f,La Paz,2023,397,2,57.0,3,2024
398,Estudiante_398,2023-02-23,f,Sucre,2023,398,1,99.0,1,2024
399,Estudiante_399,2022-10-13,m,Sucre,2022,399,1,61.0,5,2024
400,Estudiante_400,2020-09-22,f,La Paz,2020,400,5,86.0,5,2024
401,Estudiante_401,2023-12-03,f,Santa Cruz de la Sierra,2023,401,2,77.0,9,2024
402,Estudiante_402,2020-04-19,m,Santa Cruz de la Sierra,2020,402,1,66.0,1,2024
403,Estudiante_403,2023-05-29,f,Santa Cruz de la Sierra,2023,403,2,51.0,7,2024
404,Estudiante_404,2023-09-02,m,Santa Cruz de la Sierra,2023,404,3,99.0,3,2024
405,Estudiante_405,2020-02-29,m,Cochabamba,2020,405,3,71.0,8,2024
406,Estudiante_406,2021-05-30,f,La Paz,2021,406,4,77.0,5,2024
407,Estudiante_407,2023-03-28,f,Sucre,2023,407,2,75.0,2,2024
408,Estudiante_408,2022-05-29,m,Sucre,2022,408,4,60.0,2,2024
409,Estudiante_409,2021-08-09,m,La Paz,2021,409,2,40.0,8,2024
410,Estudiante_410,2023-10-10,m,Santa Cruz de la Sierra,2023,410,4,95.0,4,2024
411,Estudiante_411,2022-10-05,f,Sucre,2022,411,1,77.0,8,2024
412,Estudiante_412,2022-12-31,f,La Paz,2022,412,5,66.0,7,2024
413,Estudiante_413,2022-06-15,f,La Paz,2022,413,1,91.0,9,2024
414,Estudiante_414,2022-08-30,f,Cochabamba,2022,414,1,71.0,8,2024
415,Estudiante_415,2022-03-10,m,La Paz,2022,415,1,85.0,1,2024
416,Estudiante_416,2023-12-12,f,Santa Cruz de la Sierra,2023,416,4,78.0,8,2024
417,Estudiante_417,2022-09-14,f,Santa Cruz de la Sierra,2022,417,2,64.0,9,2024
418,Estudiante_418,2023-12-19,f,Cochabamba,2023,418,4,60.0,4,2024
419,Estudiante_419,2023-12-03,f,La Paz,2023,419,1,69.0,10,2024
420,Estudiante_420,2021-06-23,f,Santa Cruz de la Sierra,2021,420,4,56.0,7,2024
421,Estudiante_421,2021-05-04,f,Cochabamba,2021,421,1,66.0,8,2024
422,Estudiante_422,2020-10-27,m,Cochabamba,2020,422,1,58.0,5,2024
423,Estudiante_423,2023-12-28,f,Cochabamba,2023,423,1,72.0,4,2024
424,Estudiante_424,2022-02-01,f,La Paz,2022,424,2,66.0,10,2024
425,Estudiante_425,2023-05-26,f,Sucre,2023,425,5,85.0,10,2024
426,Estudiante_426,2023-11-07,m,La Paz,2023,426,5,77.0,2,2024
427,Estudiante_427,2021-09-22,f,Santa Cruz de la Sierra,2021,427,2,79.0,1,2024
428,Estudiante_428,2022-09-14,f,La Paz,2022,428,4,42.0,9,2024
429,Estudiante_429,2021-04-18,f,La Paz,2021,429,1,53.0,5,2024
430,Estudiante_430,2020-01-02,m,Sucre,2020,430,4,66.0,5,2024
431,Estudiante_431,2023-08-26,f,La Paz,2023,431,1,66.0,1,2024
432,Estudiante_432,2021-09-13,f,La Paz,2021,432,4,88.0,7,2024
433,Estudiante_433,2022-10-13,f,La Paz,2022,433,4,85.0,8,2024
434,Estudiante_434,2021-12-13,f,La Paz,2021,434,5,99.0,2,2024
435,Estudiante_435,2021-10-06,f,Sucre,2021,435,3,26.0,6,2024
436,Estudiante_436,2020-03-20,f,La Paz,2020,436,1,80.0,1,2024
437,Estudiante_437,2020-07-16,f,La Paz,2020,437,1,69.0,5,2024
438,Estudiante_438,2023-11-02,f,La Paz,2023,438,3,66.0,10,2024
439,Estudiante_439,2022-11-28,m,Santa Cruz de la Sierra,2022,439,4,49.0,3,2024
440,Estudiante_440,2020-06-25,m,La Paz,2020,440,4,80.0,3,2024
441,Estudiante_441,2022-05-26,f,La Paz,2022,441,2,62.0,2,2024
442,Estudiante_442,2022-09-28,f,Santa Cruz de la Sierra,2022,442,4,20.0,10,2024
443,Estudiante_443,2023-12-03,f,La Paz,2023,443,1,69.0,5,2024
444,Estudiante_444,2021-08-30,m,La Paz,2021,444,1,32.0,8,2024
445,Estudiante_445,2023-08-28,m,Sucre,2023,445,2,79.0,6,2024
446,Estudiante_446,2023-08-30,f,La Paz,2023,446,4,51.0,5,2024
447,Estudiante_447,2020-09-26,m,Cochabamba,2020,447,1,68.0,5,2024
448,Estudiante_448,2023-07-13,f,Santa Cruz de la Sierra,2023,448,1,75.0,10,2024
449,Estudiante_449,2022-03-15,m,La Paz,2022,449,2,63.0,9,2024
450,Estudiante_450,2021-09-23,m,Santa Cruz de la Sierra,2021,450,1,66.0,3,2024
451,Estudiante_451,2021-03-15,m,Santa Cruz de la Sierra,2021,451,1,80.0,2,2024
452,Estudiante_452,2020-03-21,f,Tarija,2020,452,1,66.0,9,2024
453,Estudiante_453,2022-07-30,m,La Paz,2022,453,5,58.0,6,2024
454,Estudiante_454,2023-11-24,m,Santa Cruz de la Sierra,2023,454,4,73.0,3,2024
455,Estudiante_455,2021-02-27,m,Santa Cruz de la Sierra,2021,455,2,78.0,4,2024
456,Estudiante_456,2020-09-16,f,Sucre,2020,456,1,77.0,1,2024
457,Estudiante_457,2022-02-26,m,La Paz,2022,457,1,56.0,10,2024
458,Estudiante_458,2022-01-23,m,Santa Cruz de la Sierra,2022,458,4,66.0,2,2024
459,Estudiante_459,2022-10-10,f,Cochabamba,2022,459,2,66.0,2,2024
460,Estudiante_460,2021-05-03,m,Santa Cruz de la Sierra,2021,460,2,70.0,4,2024
461,Estudiante_461,2020-11-24,m,Santa Cruz de la Sierra,2020,461,4,53.0,8,2024
462,Estudiante_462,2023-05-28,f,La Paz,2023,462,1,59.0,9,2024
463,Estudiante_463,2020-02-09,f,Santa Cruz de la Sierra,2020,463,4,66.0,1,2024
464,Estudiante_464,2022-02-13,f,Santa Cruz de la Sierra,2022,464,4,66.0,2,2024
465,Estudiante_465,2022-12-05,f,Santa Cruz de la Sierra,2022,465,3,57.0,6,2024
466,Estudiante_466,2021-11-07,m,Santa Cruz de la Sierra,2021,466,4,70.0,5,2024
467,Estudiante_467,2020-11-12,m,Santa Cruz de la Sierra,2020,467,1,87.0,7,2024
468,Estudiante_468,2022-03-21,f,La Paz,2022,468,1,66.0,1,2024
469,Estudiante_469,2023-05-30,f,La Paz,2023,469,2,68.0,3,2024
470,Estudiante_470,2020-05-04,f,Santa Cruz de la Sierra,2020,470,3,56.0,4,2024
471,Estudiante_471,2021-11-27,m,La Paz,2021,471,1,76.0,4,2024
472,Estudiante_472,2022-03-03,f,La Paz,2022,472,2,94.0,4,2024
473,Estudiante_473,2021-02-04,f,Cochabamba,2021,473,4,48.0,10,2024
474,Estudiante_474,2022-06-11,m,Cochabamba,2022,474,1,57.0,5,2024
475,Estudiante_475,2021-04-01,f,Sucre,2021,475,1,83.0,9,2024
476,Estudiante_476,2022-08-13,f,Santa Cruz de la Sierra,2022,476,4,98.0,7,2024
477,Estudiante_477,2021-02-28,f,La Paz,2021,477,1,74.0,10,2024
478,Estudiante_478,2022-05-09,f,La Paz,2022,478,5,72.0,6,2024
479,Estudiante_479,2023-06-05,f,Santa Cruz de la Sierra,2023,479,4,66.0,4,2024
480,Estudiante_480,2022-04-08,m,La Paz,2022,480,5,66.0,6,2024
481,Estudiante_481,2020-06-16,m,Cochabamba,2020,481,5,98.0,3,2024
482,Estudiante_482,2022-09-12,f,Sucre,2022,482,1,36.0,2,2024
483,Estudiante_483,2021-05-31,f,La Paz,2021,483,2,58.0,5,2024
484,Estudiante_484,2021-01-16,m,La Paz,2021,484,5,71.0,6,2024
485,Estudiante_485,2023-07-06,f,La Paz,2023,485,5,80.0,10,2024
486,Estudiante_486,2020-07-15,m,Cochabamba,2020,486,1,71.0,3,2024
487,Estudiante_487,2021-02-26,m,Santa Cruz de la Sierra,2021,487,1,59.0,5,2024
488,Estudiante_488,2022-03-03,m,La Paz,2022,488,1,66.0,3,2024
489,Estudiante_489,2022-11-17,m,La Paz,2022,489,1,83.0,2,2024
490,Estudiante_490,2020-06-29,f,Santa Cruz de la Sierra,2020,490,3,56.0,4,2024
491,Estudiante_491,2022-04-25,m,Santa Cruz de la Sierra,2022,491,1,58.0,8,2024
492,Estudiante_492,2023-09-08,m,Santa Cruz de la Sierra,2023,492,3,66.0,1,2024
493,Estudiante_493,2023-01-30,f,Cochabamba,2023,493,4,85.0,2,2024
494,Estudiante_494,2022-01-13,m,Cochabamba,2022,494,5,46.0,6,2024
495,Estudiante_495,2020-09-19,f,Cochabamba,2020,495,4,66.0,5,2024
496,Estudiante_496,2021-07-18,m,La Paz,2021,496,4,41.0,5,2024
497,Estudiante_497,2023-09-26,m,Cochabamba,2023,497,2,49.0,1,2024
498,Estudiante_498,2023-04-27,m,La Paz,2023,498,1,60.0,9,2024
499,Estudiante_499,2022-11-26,m,La Paz,2022,499,5,83.0,1,2024
500,Estudiante_500,2021-09-07,m,Tarija,2021,500,2,65.0,7,2024
501,Estudiante_501,2023-03-31,f,Santa Cruz de la Sierra,2023,501,1,61.0,10,2024
502,Estudiante_502,2020-08-12,f,Santa Cruz de la Sierra,2020,502,3,66.0,9,2024
503,Estudiante_503,2022-09-21,m,Santa Cruz de la Sierra,2022,503,3,66.0,3,2024
504,Estudiante_504,2021-02-04,m,La Paz,2021,504,1,66.0,3,2024
505,Estudiante_505,2020-06-07,m,Cochabamba,2020,505,4,86.0,7,2024
506,Estudiante_506,2022-04-18,m,Tarija,2022,506,3,59.0,6,2024
507,Estudiante_507,2020-07-14,f,La Paz,2020,507,4,53.0,8,2024
508,Estudiante_508,2020-02-14,f,Cochabamba,2020,508,2,63.0,6,2024
509,Estudiante_509,2022-12-03,m,Cochabamba,2022,509,1,92.0,2,2024
510,Estudiante_510,2023-02-03,m,La Paz,2023,510,1,56.0,8,2024
511,Estudiante_511,2021-02-28,m,Santa Cruz de la Sierra,2021,511,5,28.0,1,2024
512,Estudiante_512,2020-02-09,m,Santa Cruz de la Sierra,2020,512,5,77.0,9,2024
513,Estudiante_513,2021-11-11,f,La Paz,2021,513,2,86.0,7,2024
514,Estudiante_514,2023-06-07,m,Santa Cruz de la Sierra,2023,514,4,95.0,3,2024
515,Estudiante_515,2021-04-19,f,Santa Cruz de la Sierra,2021,515,1,41.0,9,2024
516,Estudiante_516,2021-11-16,m,Cochabamba,2021,516,2,58.0,3,2024
517,Estudiante_517,2022-11-30,f,La Paz,2022,517,2,92.0,3,2024
518,Estudiante_518,2023-01-08,f,La Paz,2023,518,2,66.0,3,2024
519,Estudiante_519,2023-07-11,f,Santa Cruz de la Sierra,2023,519,4,38.0,5,2024
520,Estudiante_520,2022-01-20,f,Santa Cruz de la Sierra,2022,520,1,98.0,8,2024
521,Estudiante_521,2022-06-30,f,La Paz,2022,521,2,49.0,1,2024
522,Estudiante_522,2022-01-07,m,La Paz,2022,522,4,100.0,4,2024
523,Estudiante_523,2020-07-08,m,Cochabamba,2020,523,3,83.0,6,2024
524,Estudiante_524,2020-09-11,f,La Paz,2020,524,3,83.0,4,2024
525,Estudiante_525,2023-07-03,f,Santa Cruz de la Sierra,2023,525,4,67.0,6,2024
526,Estudiante_526,2022-01-20,m,Santa Cruz de la Sierra,2022,526,1,66.0,2,2024
527,Estudiante_527,2023-07-28,f,La Paz,2023,527,1,32.0,7,2024
528,Estudiante_528,2021-12-01,f,Tarija,2021,528,5,66.0,5,2024
529,Estudiante_529,2023-10-31,f,La Paz,2023,529,5,78.0,6,2024
530,Estudiante_530,2022-08-18,f,Santa Cruz de la Sierra,2022,530,3,66.0,7,2024
531,Estudiante_531,2023-07-07,m,Cochabamba,2023,531,4,66.0,2,2024
532,Estudiante_532,2023-12-27,f,La Paz,2023,532,2,52.0,8,2024
533,Estudiante_533,2023-08-20,m,Sucre,2023,533,2,69.0,9,2024
534,Estudiante_534,2023-06-30,m,Tarija,2023,534,1,26.0,7,2024
535,Estudiante_535,2022-04-06,m,Santa Cruz de la Sierra,2022,535,5,59.0,4,2024
536,Estudiante_536,2020-04-02,f,Santa Cruz de la Sierra,2020,536,4,47.0,5,2024
537,Estudiante_537,2023-12-12,f,Santa Cruz de la Sierra,2023,537,2,60.0,1,2024
538,Estudiante_538,2023-05-31,f,Cochabamba,2023,538,1,93.0,9,2024
539,Estudiante_539,2020-10-26,f,Santa Cruz de la Sierra,2020,539,4,42.0,3,2024
540,Estudiante_540,2021-03-13,f,Cochabamba,2021,540,1,50.0,1,2024
541,Estudiante_541,2023-08-29,m,La Paz,2023,541,4,55.0,1,2024
542,Estudiante_542,2023-09-03,f,La Paz,2023,542,3,44.0,6,2024
543,Estudiante_543,2023-01-01,f,La Paz,2023,543,2,85.0,2,2024
544,Estudiante_544,2021-04-11,f,La Paz,2021,544,2,40.0,4,2024
545,Estudiante_545,2022-12-19,f,La Paz,2022,545,4,69.0,4,2024
546,Estudiante_546,2022-01-08,f,Cochabamba,2022,546,3,66.0,5,2024
547,Estudiante_547,2021-11-28,m,Cochabamba,2021,547,2,69.0,10,2024
548,Estudiante_548,2020-02-08,f,Santa Cruz de la Sierra,2020,548,4,37.0,3,2024
549,Estudiante_549,2022-10-05,m,Sucre,2022,549,4,66.0,4,2024
550,Estudiante_550,2023-11-05,f,Santa Cruz de la Sierra,2023,550,2,70.0,9,2024
551,Estudiante_551,2023-03-31,m,Santa Cruz de la Sierra,2023,551,3,58.0,9,2024
552,Estudiante_552,2023-04-24,f,Santa Cruz de la Sierra,2023,552,1,66.0,1,2024
553,Estudiante_553,2021-09-25,m,Cochabamba,2021,553,2,88.0,3,2024
554,Estudiante_554,2020-09-09,f,Tarija,2020,554,4,66.0,3,2024
555,Estudiante_555,2020-08-16,f,La Paz,2020,555,1,72.0,7,2024
556,Estudiante_556,2020-05-02,f,Santa Cruz de la Sierra,2020,556,3,55.0,2,2024
557,Estudiante_557,2021-05-18,f,La Paz,2021,557,2,78.0,10,2024
558,Estudiante_558,2021-10-11,m,Sucre,2021,558,3,65.0,4,2024
559,Estudiante_559,2020-05-25,m,Santa Cruz de la Sierra,2020,559,3,67.0,9,2024
560,Estudiante_560,2022-10-17,f,La Paz,2022,560,3,58.0,8,2024
561,Estudiante_561,2023-01-08,m,La Paz,2023,561,4,68.0,7,2024
562,Estudiante_562,2020-06-23,f,Santa Cruz de la Sierra,2020,562,4,69.0,6,2024
563,Estudiante_563,2021-03-04,m,Santa Cruz de la Sierra,2021,563,2,80.0,9,2024
564,Estudiante_564,2022-11-06,f,La Paz,2022,564,3,93.0,5,2024
565,Estudiante_565,2021-01-26,m,La Paz,2021,565,1,59.0,9,2024
566,Estudiante_566,2020-11-14,f,Cochabamba,2020,566,2,96.0,5,2024
567,Estudiante_567,2022-06-06,f,Tarija,2022,567,1,67.0,1,2024
568,Estudiante_568,2022-04-07,f,Santa Cruz de la Sierra,2022,568,3,66.0,2,2024
569,Estudiante_569,2020-11-12,f,Cochabamba,2020,569,1,63.0,2,2024
570,Estudiante_570,2020-07-13,f,Santa Cruz de la Sierra,2020,570,4,94.0,3,2024
571,Estudiante_571,2020-05-26,f,Tarija,2020,571,4,92.0,1,2024
572,Estudiante_572,2020-08-25,m,Santa Cruz de la Sierra,2020,572,2,100.0,5,2024
573,Estudiante_573,2021-06-30,m,La Paz,2021,573,2,27.0,3,2024
574,Estudiante_574,2022-04-14,m,Sucre,2022,574,1,69.0,10,2024
575,Estudiante_575,2022-10-24,m,Santa Cruz de la Sierra,2022,575,3,82.0,6,2024
576,Estudiante_576,2023-03-18,f,La Paz,2023,576,1,66.0,6,2024
577,Estudiante_577,2020-08-18,m,Santa Cruz de la Sierra,2020,577,4,97.0,8,2024
578,Estudiante_578,2022-01-20,m,La Paz,2022,578,2,66.0,1,2024
579,Estudiante_579,2022-12-17,f,Santa Cruz de la Sierra,2022,579,4,55.0,5,2024
580,Estudiante_580,2022-12-25,m,Santa Cruz de la Sierra,2022,580,1,52.0,2,2024
581,Estudiante_581,2023-08-13,f,Cochabamba,2023,581,1,66.0,3,2024
582,Estudiante_582,2022-10-04,m,La Paz,2022,582,3,64.0,4,2024
583,Estudiante_583,2023-03-06,m,Sucre,2023,583,2,66.0,3,2024
584,Estudiante_584,2022-05-03,f,La Paz,2022,584,4,66.0,1,2024
585,Estudiante_585,2022-06-04,m,Santa Cruz de la Sierra,2022,585,2,66.0,1,2024
586,Estudiante_586,2023-05-10,f,La Paz,2023,586,1,67.0,3,2024
587,Estudiante_587,2023-10-15,f,Santa Cruz de la Sierra,2023,587,1,85.0,8,2024
588,Estudiante_588,2023-07-26,f,Cochabamba,2023,588,2,66.0,1,2024
589,Estudiante_589,2023-03-23,f,Santa Cruz de la Sierra,2023,589,2,94.0,6,2024
590,Estudiante_590,2022-07-19,f,Cochabamba,2022,590,4,66.0,4,2024
591,Estudiante_591,2023-02-12,f,Cochabamba,2023,591,1,66.0,3,2024
592,Estudiante_592,2022-02-20,m,Santa Cruz de la Sierra,2022,592,1,54.0,2,2024
593,Estudiante_593,2023-03-08,m,Santa Cruz de la Sierra,2023,593,1,68.0,3,2024
594,Estudiante_594,2020-04-25,f,La Paz,2020,594,5,35.0,5,2024
595,Estudiante_595,2023-03-30,f,La Paz,2023,595,5,91.0,6,2024
596,Estudiante_596,2020-10-24,f,Cochabamba,2020,596,3,73.0,5,2024
597,Estudiante_597,2023-03-03,m,La Paz,2023,597,2,66.0,2,2024
598,Estudiante_598,2022-08-01,f,Santa Cruz de la Sierra,2022,598,2,70.0,9,2024
599,Estudiante_599,2023-05-27,f,Cochabamba,2023,599,1,84.0,5,2024
600,Estudiante_600,2021-10-14,f,La Paz,2021,600,4,67.0,2,2024
601,Estudiante_601,2020-06-21,f,La Paz,2020,601,4,62.0,5,2024
602,Estudiante_602,2020-07-29,m,Cochabamba,2020,602,1,66.0,5,2024
603,Estudiante_603,2023-03-21,m,La Paz,2023,603,1,61.0,8,2024
604,Estudiante_604,2021-04-22,f,La Paz,2021,604,1,72.0,4,2024
605,Estudiante_605,2021-11-15,m,Sucre,2021,605,1,70.0,4,2024
606,Estudiante_606,2022-09-14,f,Sucre,2022,606,1,59.0,3,2024
607,Estudiante_607,2021-01-03,f,Cochabamba,2021,607,1,51.0,2,2024
608,Estudiante_608,2021-04-16,f,Santa Cruz de la Sierra,2021,608,1,85.0,10,2024
609,Estudiante_609,2020-10-24,f,Cochabamba,2020,609,2,91.0,6,2024
610,Estudiante_610,2020-11-23,m,La Paz,2020,610,1,88.0,9,2024
611,Estudiante_611,2022-09-21,f,Santa Cruz de la Sierra,2022,611,3,70.0,7,2024
612,Estudiante_612,2022-11-09,m,Santa Cruz de la Sierra,2022,612,2,68.0,9,2024
613,Estudiante_613,2022-09-04,m,Santa Cruz de la Sierra,2022,613,2,90.0,9,2024
614,Estudiante_614,2020-08-02,m,Santa Cruz de la Sierra,2020,614,4,66.0,2,2024
615,Estudiante_615,2023-06-08,m,Santa Cruz de la Sierra,2023,615,2,83.0,6,2024
616,Estudiante_616,2021-07-25,f,Cochabamba,2021,616,3,59.0,9,2024
617,Estudiante_617,2023-03-29,m,La Paz,2023,617,2,84.0,5,2024
618,Estudiante_618,2021-10-12,f,Cochabamba,2021,618,1,96.0,8,2024
619,Estudiante_619,2023-07-12,f,La Paz,2023,619,2,24.0,9,2024
620,Estudiante_620,2021-05-21,m,Santa Cruz de la Sierra,2021,620,1,62.0,10,2024
621,Estudiante_621,2021-06-08,m,Santa Cruz de la Sierra,2021,621,4,60.0,4,2024
622,Estudiante_622,2020-05-10,m,La Paz,2020,622,2,66.0,1,2024
623,Estudiante_623,2023-12-30,f,La Paz,2023,623,1,53.0,4,2024
624,Estudiante_624,2023-04-13,f,Cochabamba,2023,624,4,63.0,2,2024
625,Estudiante_625,2023-03-16,f,Sucre,2023,625,2,64.0,7,2024
626,Estudiante_626,2020-04-25,m,Santa Cruz de la Sierra,2020,626,2,85.0,9,2024
627,Estudiante_627,2023-05-25,f,Sucre,2023,627,1,75.0,8,2024
628,Estudiante_628,2020-09-16,f,Santa Cruz de la Sierra,2020,628,2,26.0,4,2024
629,Estudiante_629,2022-06-07,m,La Paz,2022,629,1,79.0,1,2024
630,Estudiante_630,2020-08-14,f,Cochabamba,2020,630,2,56.0,7,2024
631,Estudiante_631,2022-02-28,f,La Paz,2022,631,3,81.0,6,2024
632,Estudiante_632,2021-03-27,f,La Paz,2021,632,5,59.0,5,2024
633,Estudiante_633,2023-05-01,f,Cochabamba,2023,633,2,62.0,3,2024
635,Estudiante_635,2023-01-03,f,Sucre,2023,635,4,86.0,7,2024
636,Estudiante_636,2021-06-15,m,La Paz,2021,636,4,64.0,4,2024
637,Estudiante_637,2022-02-24,f,Cochabamba,2022,637,2,88.0,7,2024
638,Estudiante_638,2023-07-01,m,Sucre,2023,638,1,67.0,2,2024
639,Estudiante_639,2020-04-19,m,Santa Cruz de la Sierra,2020,639,4,29.0,9,2024
640,Estudiante_640,2023-04-01,m,Santa Cruz de la Sierra,2023,640,3,75.0,9,2024
641,Estudiante_641,2020-03-10,f,Santa Cruz de la Sierra,2020,641,1,53.0,5,2024
